"MUSYM","Index","Year","Sheet_ID","Date","Date_survey_started","Survey","No","Time","Y","X","SVL_mm","Color","Nuptial_Pads","gravid","Sex","Adjusted_sex","Mass","COMMENTS","LOCAL_NAME","FORM_NAME","ALLIAN_SCI","ALLIAN_ENG","ASSOC_SCI","AREASYMBOL","MUKEY","Soil_description","Top_layer","Middle_layer","Parent_material","Drainage","Hydric_soil_group","Hydric_soil","lineOrig"
"29B",511,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",46,"0:35",4118389,366292,38.8,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",193
"29B",512,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",47,"0:35",4118395,366290,34.9,"G","N","N","SNBA","S","-","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",194
"29B",513,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",48,"0:36",4118389,366292,49.3,"GY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",195
"23",514,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",49,"0:40",4118377,366306,36.4,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",196
"23",515,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",50,"0:41",4118395,366304,46.7,"GY","N","Y","F","F","13.6","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",197
"23",516,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",51,"0:45",4118380,366311,41.6,"GY","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",198
"23",517,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",52,"0:45",4118372,366306,39.5,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",199
"23",518,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",53,"0:46",4118399,366319,50.6,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",200
"23",519,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",54,"0:47",4118387,366327,33.5,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",201
"23",520,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",55,"0:50",4118381,366338,39.1,"G","N","N","SNBA","S","7.4","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",202
"23",521,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",56,"0:51",4118379,366351,34.7,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",203
"23",522,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",57,"0:52",4118403,366335,32.3,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",204
"23",523,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",58,"0:55",4118420,366344,34.8,"G","N","N","SNBA","S","-","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",205
"23",524,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",59,"0:56",4118423,366355,49.7,"Y","Y","N","M","M","-","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",206
"23",525,2016,"SCTR-27-APR-2016-02","28-Apr-16","27-Apr-16","2",60,"0:57",4118410,366358,43.3,"G","N","N","SNBA","S","7.8","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",207
"23",526,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",61,"1:01",4118411,366374,51.3,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",208
"23",527,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",62,"1:02",4118411,366374,47.5,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",209
"23",528,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",63,"1:04",4118428,366381,40.3,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",210
"23",529,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",64,"1:04",4118424,366381,48.4,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",211
"23",530,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",65,"1:06",4118442,366396,52.7,"Y","N","Y","F","F","21","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",212
"23",531,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",66,"1:06",4118437,366389,40.3,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",213
"23",532,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",67,"1:07",4118437,366389,46.2,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120814,"Newflat silt loam","silt loam","clay","alluvium","somewhat poorly drained","D","No ",214
"5",533,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",68,"1:11",4118475,366434,45.7,"G","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120834,"Bethera silt loam","silt loam","clay loam","marine deposits","poorly drained","C/D","Yes",215
"11C",534,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",69,"1:13",4118516,366429,50.5,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",216
"5",535,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",70,"1:14",4118473,366438,38.6,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120834,"Bethera silt loam","silt loam","clay loam","marine deposits","poorly drained","C/D","Yes",217
"5",536,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",71,"1:14",4118473,366438,35,"DY","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120834,"Bethera silt loam","silt loam","clay loam","marine deposits","poorly drained","C/D","Yes",218
"5",537,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",72,"1:15",4118473,366438,45.8,"G","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120834,"Bethera silt loam","silt loam","clay loam","marine deposits","poorly drained","C/D","Yes",219
"11C",538,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",73,"1:16",4118512,366445,49.7,"GY","N","Y","F","F","13.5","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",220
"5",539,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",74,"1:18",4118462,366445,39.2,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120834,"Bethera silt loam","silt loam","clay loam","marine deposits","poorly drained","C/D","Yes",221
"5",540,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",75,"1:18",4118462,366445,35.7,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120834,"Bethera silt loam","silt loam","clay loam","marine deposits","poorly drained","C/D","Yes",222
"5",541,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",76,"1:18",4118462,366455,29.1,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120834,"Bethera silt loam","silt loam","clay loam","marine deposits","poorly drained","C/D","Yes",223
"11C",542,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",77,"1:25",4118509,366461,35.3,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",224
"11C",543,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",78,"1:26",4118518,366451,36.8,"GY","N","Y","F","F","13.5","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",225
"11C",544,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",79,"1:28",4118546,366441,45,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",226
"11C",545,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",80,"1:29",4118542,366456,41.3,"DY","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",227
"11C",546,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",81,"1:30",4118532,366466,43.6,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",228
"11C",547,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",82,"1:32",4118540,366460,48.4,"G","N","N","SNBA","NBA","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",229
"11C",548,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",83,"1:34",4118559,366457,42.6,"GY","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",230
"11C",549,2016,"SCTR-27-APR-2016-03","28-Apr-16","27-Apr-16","2",84,"1:35",4118540,366456,33.8,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",231
