"MUSYM","Index","Year","Sheet_ID","Date","Date_survey_started","Survey","No","Time","Y","X","SVL_mm","Color","Nuptial_Pads","gravid","Sex","Adjusted_sex","Mass","COMMENTS","LOCAL_NAME","FORM_NAME","ALLIAN_SCI","ALLIAN_ENG","ASSOC_SCI","AREASYMBOL","MUKEY","Soil_description","Top_layer","Middle_layer","Parent_material","Drainage","Hydric_soil_group","Hydric_soil","lineOrig"
"29B",1576,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",54,"12",4120020,364598,36.2,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",494
"29B",1577,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",55,"14",4120000,364608,41.2,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",495
"29B",1578,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",56,"18",4120007,364630,51.1,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",496
"29B",1579,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",57,"20",4120004,364628,43.6,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",497
"29B",1580,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",58,"21",4120012,364631,38.8,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",498
"29B",1581,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",59,"24",4120006,364638,48.6,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",499
"29B",1582,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",60,"26",4119993,364635,42.9,"Y","Y","N","M","M","","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",500
"29B",1583,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",61,"35",4120015,364656,37.8,"G","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",501
"29B",1584,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",62,"37",4120014,364662,38.1,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",502
"29B",1585,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",63,"38",4120022,364662,43.5,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",503
"29B",1586,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",64,"39",4120003,364655,42.1,"GY","N","N","SNBA","S","","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",504
"29B",1587,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",65,"41",4120030,364660,38,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",505
"29B",1588,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",66,"42",4120024,364650,37.6,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",506
"29B",1589,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",67,"47",4120028,364674,33.3,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",507
"29B",1590,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",68,"49",4120032,364669,37.6,"G","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",508
"29B",1591,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",69,"50",4120041,364675,36.3,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",509
"29B",1592,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",70,"53",4120034,364667,37.3,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",510
"29B",1593,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",71,"54",4120023,364673,39.3,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",511
"29B",1594,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",72,"55",4120030,364669,36.6,"G","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",512
"29B",1595,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",73,"56",4120031,364668,33.6,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",513
"29B",1596,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",74,"110",4119720,364652,49.1,"DY","Y","N","M","M","","","Mesic Mixed Hardwood Forest","Lowland or submontane cold-deciduous forest","Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance","American Beech - Northern Red Oak - White Oak Forest Alliance","Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",514
"11C",1597,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",75,"111",4119708,364648,43.7,"DY","N","N","SNBA","S","","","Mesic Mixed Hardwood Forest","Lowland or submontane cold-deciduous forest","Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance","American Beech - Northern Red Oak - White Oak Forest Alliance","Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",515
"29B",1598,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",76,"116",4119723,364669,38.1,"GY","N","N","SNBA","S","","","Mesic Mixed Hardwood Forest","Lowland or submontane cold-deciduous forest","Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance","American Beech - Northern Red Oak - White Oak Forest Alliance","Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",516
"29B",1599,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",77,"117",4119720,364668,41.4,"GY","N","N","SNBA","S","","","Mesic Mixed Hardwood Forest","Lowland or submontane cold-deciduous forest","Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance","American Beech - Northern Red Oak - White Oak Forest Alliance","Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",517
"29B",1600,2017,"SCTR-16-May-2017-04","17-May-17","16-May-17","3",78,"118",4119722,364655,38.9,"GY","N","N","SNBA","S","","","Mesic Mixed Hardwood Forest","Lowland or submontane cold-deciduous forest","Fagus grandifolia - Quercus rubra - Quercus alba Forest Alliance","American Beech - Northern Red Oak - White Oak Forest Alliance","Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca) / Polystichum acrostichoides Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",518
